timestamp_sec,scenario,t_pa,t_quiet,t_charge,t_emmc,t_battery,soc,screen_state,cpu0_freq,cpu4_freq,gpu_freq,cpu2_on,cpu3_on,cpu6_on,chg_limit,restrict_chg,restrict_cur
1784193536,gaming,37656,36197,38750,40813,35300,88,1,691200,2400000,1260000000,1,1,1,0,1,1500000
1784193538,gaming,37656,36197,38750,40813,35400,88,1,691200,1766400,1260000000,1,1,1,0,1,1500000
1784193540,gaming,37656,36197,38750,40813,35300,88,1,1190400,1766400,1260000000,1,1,1,0,1,1500000
1784193542,gaming,37656,36250,38697,40755,35300,88,1,1900800,806400,1260000000,1,1,1,0,1,1500000
1784193544,gaming,37656,36250,38697,40755,35400,88,1,1900800,2400000,1260000000,1,1,1,0,1,1500000
1784193546,gaming,37656,36250,38697,40813,35300,88,1,691200,806400,1260000000,1,1,1,0,1,1500000
1784193548,gaming,37656,36250,38697,40755,35400,88,1,1900800,1766400,1260000000,1,1,1,0,1,1500000
1784193550,gaming,37656,36250,38697,40755,35400,88,1,691200,1344000,1260000000,1,1,1,0,1,1500000
1784193552,gaming,37656,36302,38802,40813,35400,88,1,1190400,2400000,1260000000,1,1,1,0,1,1500000
1784193555,gaming,37708,36302,38906,40988,35400,88,1,1900800,2400000,1260000000,1,1,1,0,1,1500000
1784193557,gaming,37708,36302,38958,41046,35400,88,1,691200,1056000,1260000000,1,1,1,0,1,1500000
1784193559,gaming,37708,36302,38958,41046,35400,88,1,1900800,1056000,1260000000,1,1,1,0,1,1500000
1784193561,gaming,37760,36302,39010,41046,35400,88,1,1900800,300000,1260000000,1,1,1,0,1,1500000
1784193563,gaming,37760,36354,39010,41046,35400,88,1,691200,2400000,1260000000,1,1,1,0,1,1500000
1784193565,gaming,37812,36354,38958,41162,35300,88,1,1900800,1344000,785000000,1,1,1,0,1,1500000
1784193567,gaming,37812,36354,38906,40697,35400,88,1,1900800,2208000,320000000,1,1,1,0,1,1500000
1784193569,gaming,37760,36406,38802,40290,35300,88,1,1900800,1056000,320000000,1,1,1,0,1,1500000
1784193571,gaming,37760,36406,38645,40232,35300,88,1,1900800,2208000,320000000,1,1,1,0,1,1500000
1784193573,gaming,37708,36406,38541,39947,35400,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193576,gaming,37656,36406,38437,39843,35400,88,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193578,gaming,37552,36406,38385,39791,35400,88,1,1804800,2400000,320000000,1,1,1,0,1,1500000
1784193580,gaming,37552,36406,38333,39739,35300,88,1,1900800,300000,320000000,1,1,1,0,1,1500000
1784193582,gaming,37500,36354,38281,39531,35500,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193584,gaming,37552,36354,38645,39583,35500,88,1,1900800,1766400,320000000,1,1,1,0,1,1500000
1784193586,gaming,37656,36354,39010,39427,35500,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193588,gaming,37812,36354,39218,39531,35400,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193590,gaming,37968,36406,39583,39687,35500,88,1,1900800,2400000,320000000,1,1,1,0,1,1500000
